dc_identifier_s,dc_title_s,dc_description_s,dc_creator_sm,dc_publisher_sm,dc_rights_s,dct_provenance_s,dct_references_s,layer_slug_s,layer_geom_type_s,layer_modified_dt,dc_format_s,dc_language_s,dc_type_s,dc_subject_sm,dct_isPartOf_sm,dct_issued_s,dct_temporal_sm,dct_spatial_sm,solr_geom,centroid_s,solr_year_i
8461f1d0-3b8a-400d-968d-203710a36ee1,"Parcels Brown County, Wisconsin, 2015","This polygon data layer represents tax parcels for Brown County, Wisconsin in 2015. It is a feature class within the geodatabase, Brown_Parcels_2015.gdb. [TaxParcel depicts parcels of land as polygon features. Attributes include ParcelType, ParcelID, LegalLabel, MapAreaTxt, CSM, Lot, Municipality and more. The ParcelType is a subtype code which indicates whether a parcel polygon is a regular Tax Parcel or if it's a Condominium. Condominiums are currently mapped as overlapping (stacked) polygons so that a 1:1 join can be used to link up tax assessment records with the parcel. For other areas of land where records are ambiguous and ownership is uncertain, ParcelType may show Gap, Overlap or Undetermined. In some areas, private roadways, public road rights-of-way, and railroad rights-of-way are also coded. ParcelID is the parcel identification number which can be used to relate or join the TaxParcel polygon to assessment records and other information. In the GeoDatabase version of this dataset, the ParcelID is set up as a 1:M Relate to various tables within the geodatabase to link ownership, tax information, assessment, and more. LegalLabel depicts the document of record that CREATED or MODIFIED the shape of the parcel (this document reference does NOT necessarily show the latest document of record (the latest document of record number is instead obtained through the joined/related table in the DocID field). The document numbers on the LegalLabel as well as the DocID number in the related table can be used to look up the deed or other document recorded in the Brown County Register of Deeds office. MapAreaTxt is the size of the parcel, generally the size recorded on the plat, CSM or other legal document. The format follows that shown on the legal document (which may be square feet -- SF -- or Acreage). If the parcel was recently created using a Certified Survey Map (CSM) then that CSM number may be recorded in the ParcelPolygon attributes, which is graphically feature-linked to the CSM text annotation on the map. Lot numbers for some of the recent parcels may also be held as an attribute. The Lot Number is based on the lot shown on the source subdivision plat or CSM. Please refer to the LotNumber annotation feature class, as this text layer contains many more lot numbers. The Lot attribute field in this parcel polygon layer is primarily used to generate feature-linked text on the map for newly-created lots. Please keep in mind that lots are often split, merged and otherwise changed from their original shape and size. In these cases, the legally-recorded lot does not change in size or shape, but the TaxParcel polygon does. MashedWorld is a computed field used to view the parcel from the Google StreetView and Microsoft Virtual Earth perspectives. Created_User and Created_Date fields in TaxParcel polygons tracks the GIS editor who digitized the parcel and the date it was digitized (NOT necessarily the date the parcel was recorded!). Last_Editied_User and Date are automatic GIS data tracking fields to indicate when a parcel was modiefied on the GIS database.]",[u'Brown County Land Information Office'],[u'Brown County Land Information Office'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Brown_Parcels_2015.zip"",""http://schema.org/url"":""http://www.co.brown.wi.us/departments/?department=85713eda4cdc&subdepartment=89ce08984457"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/8461f1d0-3b8a-400d-968d-203710a36ee1/formatters/xml""}",8461f1d0-3b8a-400d-968d-203710a36ee1,Polygon,2018-01-04T22:36:58Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Real property', u'Land ownership']",Wisconsin Counties Open Data,1/1/15,2015,"[u'Brown County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.252631, -87.76215, 44.680133, 44.240216)","44.4601745,-88.0073905",2015
9E0D8BC7-31BC-4A52-88C1-B34103B4FB1C,"Land Use La Crosse County, Wisconsin, 2013","These polygon data layers represent land use for La Crosse County, Wisconsin in 2013. It is a feature class within the geodatabase LaCrosse_LandUse_2013.gdb. The features included in this geodatabase are 'LA_CROSSE_LANDUSE_EXISTING_2013' and 'LA_CROSSE_LANDUSE_FUTURE_2013'.",[u'La Crosse County Land Records GIS                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/LaCrosse_LandUse_2013.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/9E0D8BC7-31BC-4A52-88C1-B34103B4FB1C/formatters/xml""}",9E0D8BC7-31BC-4A52-88C1-B34103B4FB1C,Polygon,2018-01-04T22:37:22Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land Use', u'Planning']",Wisconsin Counties Open Data,3/22/17,2013,"[u'La Crosse County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-91.412572, -90.907536, 44.079314, 43.720827)","43.9000705,-91.160054",2013
0EF1B84A-7EDB-4AE7-A015-3F603B9C44AF,"Roads Sauk County, Wisconsin, 2015","This line data layer represents roads for Sauk County, Wisconsin in 2015.",[u'Sauk County Land Information/GIS                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Sauk_Roads_2015.zip"",""http://schema.org/url"":""http://saukgis.maps.arcgis.com/home/index.html"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/0EF1B84A-7EDB-4AE7-A015-3F603B9C44AF/formatters/xml""}",0EF1B84A-7EDB-4AE7-A015-3F603B9C44AF,Line,2018-01-04T22:40:03Z,Shapefile,English,Dataset,"[u'Transportation', u'Roads', u'Streets']",Wisconsin Counties Open Data,1/1/15,2015,"[u'Sauk County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.312443, -89.599731, 43.644476, 43.147433)","43.3959545,-89.956087",2015
336eb5c1-66d8-42e2-898b-0555e2a14191,"Parcels Jackson County, Wisconsin, 2017","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change logand known issuescan be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Jackson_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/336eb5c1-66d8-42e2-898b-0555e2a14191/formatters/xml""}",336eb5c1-66d8-42e2-898b-0555e2a14191,Polygon,2018-01-04T22:40:09Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land ownership', u'Real property']",Wisconsin Counties Open Data,7/31/17,2017,"[u'Jackson County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-91.1728, -90.311765, 44.602484, 44.069105)","44.3357945,-90.7422825",2017
92D68444-DA3E-405C-A6A3-BEF3B22DC9F5,"Parcels Sauk County, Wisconsin 2016","This polygon data layer represents tax parcels for Sauk County, Wisconsin in 2016. It is a feature class within the geodatabase, Sauk_Parcels_2016.gdb. The features included in this geodatabase are 'AIRPORT', 'FARMLAND', 'FLOODPLAIN', 'GENERAL', and 'SHORELAND'.",[u'Sauk County Land Information/GIS                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Sauk_Parcels_2016.zip"",""http://schema.org/url"":""http://saukgis.maps.arcgis.com/home/index.html"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/92D68444-DA3E-405C-A6A3-BEF3B22DC9F5/formatters/xml""}",92D68444-DA3E-405C-A6A3-BEF3B22DC9F5,Polygon,2018-01-04T22:39:13Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Real property', u'Land ownership']",Wisconsin Counties Open Data,6/1/16,2016,"[u'Sauk County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.312659, -89.59899, 43.642355, 43.145061)","43.393708,-89.9558245",2016
E749B910-1961-42EB-98BD-9D23F15B526B,"Zoning Calumet County, Wisconsin, 2017","This polygon data layer represents zoning for Calumet County, Wisconsin in 2017. It is a feature class within the geodatabase Calumet_Zoning_2017.gdb",[u'Calumet County Land Information/GIS'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Calumet_Zoning_2017.zip"",""http://schema.org/url"":""http://calumetmaps.com/data.html"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/E749B910-1961-42EB-98BD-9D23F15B526B/formatters/xml""}",E749B910-1961-42EB-98BD-9D23F15B526B,Polygon,2018-01-04T22:40:17Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Zoning']",Wisconsin Counties Open Data,4/7/17,2017,"[u'Calumet County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.4049, -88.039141, 44.244176, 43.891095)","44.0676355,-88.2220205",2017
EBD7BB37-A29D-471E-AF6B-C6551D6D9CA1,"Hydro (Line) Dodge County, Wisconsin 2016","This line data layer represents hydrography lines for Dodge County, Wisconsin in 2016. It is a feature dataset within the geodatabase, Dodge_HydroLine_2016.gdb. This feature dataset includes the feature layers 'Named_Tributaries_Line.shp' and 'UnnamedTributaries_Line.shp'.",[u'Dodge County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Dodge_HydroLine_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/EBD7BB37-A29D-471E-AF6B-C6551D6D9CA1/formatters/xml""}",EBD7BB37-A29D-471E-AF6B-C6551D6D9CA1,Line,2018-01-04T22:37:31Z,Geodatabase,English,Dataset,"[u'Inland Waters', u'Hydrography']",Wisconsin Counties Open Data,6/27/16,2016,"[u'Dodge County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.010266, -88.399797, 43.634172, 43.195059)","43.4146155,-88.7050315",2016
B555E548-D1C6-43A1-AFCA-01B9AB9505AC,"Parks Waukesha County, Wisconsin 2016","This polygon data layer represents parks for Waukesha County, Wisconsin in 2016. It is a feature class within the geodatabase, Waukesha_Parks_2016.gdb. The features included in the geodatabase are 'Parks_Management_Areas' and 'Proposed_County_Park_Boundary'.",[u'Waukesha County Land Information System'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waukesha_Parks_2016.zip"",""http://schema.org/url"":""http://maps.waukeshacounty.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/B555E548-D1C6-43A1-AFCA-01B9AB9505AC/formatters/xml""}",B555E548-D1C6-43A1-AFCA-01B9AB9505AC,Polygon,2018-01-04T22:37:59Z,Geodatabase,English,Dataset,"[u'Society', u'Parks', u'Recreation', u'Open spaces']",Wisconsin Counties Open Data,7/7/16,2016,"[u'Waukesha County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.512107, -88.146429, 43.195176, 42.848844)","43.02201,-88.329268",2016
9A4FC5F2-1959-4655-9506-7B7287BE9111,"Trails Wood County, Wisconsin, YE2016","These line data layers represent recreation and snowmobile trails for Wood County, Wisconsin at year-end 2016. They are feature classes within the geodatabase, Wood_Trails_2016.gdb. The features included in this geodatabase are 'WOOD_RECREATION_TRAILS_YE2016' and 'WOOD_SNOWMOBILE_TRIALS_2016'.",[u'Wood County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Wood_Trails_YE2016.zip"",""http://schema.org/url"":""http://opendata.woodcogis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/9A4FC5F2-1959-4655-9506-7B7287BE9111/formatters/xml""}",9A4FC5F2-1959-4655-9506-7B7287BE9111,Line,2018-01-04T22:39:59Z,Geodatabase,English,Dataset,"[u'Society', u'Recreation', u'Trails']",Wisconsin Counties Open Data,3/28/17,2016,"[u'Wood County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.440619, -89.600668, 44.777004, 44.161511)","44.4692575,-90.0206435",2016
291A42B9-989E-41FC-B78A-FFFCFFC2EA4F,"County Forests Marathon County, Wisconsin 2016","This polygon data layer represents county forests for Marathon County, Wisconsin in 2016.","[u'Marathon County Conservation, Planning and                  Zoning']",,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Marathon_CountyForests_2016.zip"",""http://schema.org/url"":""http://www.co.marathon.wi.us/Departments/ConservationPlanningZoning/GEOServices/GeographicInformationSystem%28GIS%29/GISData.aspx"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/291A42B9-989E-41FC-B78A-FFFCFFC2EA4F/formatters/xml""}",291A42B9-989E-41FC-B78A-FFFCFFC2EA4F,Polygon,2018-01-04T22:37:23Z,Shapefile,English,Dataset,"[u'Society', u'Forests']",Wisconsin Counties Open Data,6/1/16,2016,"[u'Marathon County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.197894, -89.264902, 45.119768, 44.714084)","44.916926,-89.731398",2016
C11E6773-5D92-4BBD-B5EF-AB38CC442843,"Transportation Ashland County, Wisconsin, 2017","This line data layer represents transportation for Ashland County, Wisconsin in 2017. It is a feature class within the geodatabase, Ashland_Transportation_2017.gdb. Included in this geodatabase are features for: roads, rights-of-way (ROW) and railroad ROW.",[u'Ashland County Register of Deeds'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Ashland_Transportation_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/C11E6773-5D92-4BBD-B5EF-AB38CC442843/formatters/xml""}",C11E6773-5D92-4BBD-B5EF-AB38CC442843,Line,2018-01-04T22:39:41Z,Geodatabase,English,Dataset,"[u'Transportation', u'Roads', u'Streets', u'Right of Way', u'ROW']",Wisconsin Counties Open Data,4/3/17,2017,"[u'Ashland County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.93051, -90.295381, 46.872079, 45.980124)","46.4261015,-90.6129455",2017
1A489917-F5A1-43C0-8404-3E2F0EFCB069,"Parcels Douglas County, Wisconsin, 2017","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change logand known issuescan be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Douglas_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/1A489917-F5A1-43C0-8404-3E2F0EFCB069/formatters/xml""}",1A489917-F5A1-43C0-8404-3E2F0EFCB069,Polygon,2018-01-04T22:38:50Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land ownership', u'Real property']",Wisconsin Counties Open Data,7/31/17,2017,"[u'Douglas County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-92.318033, -91.534986, 46.757791, 46.144837)","46.451314,-91.9265095",2017
60743156-FF7C-4B7C-91D9-7D3D65C9B060,"Roads Waushara County, Wisconsin, YE2016","This line data layer represents roads for Waushara County, Wisconsin at year-end 2016. It is feature class within the geodatabase Waushara_Roads_YE2016.gdb. [StreetMaster, is a linear feature class that contains the high-low, left-right attributes for addresses. This feature class is used for geo coding and is also used to support dispatching. This file contains the official street name and is used for most County Centerline application needs.]",[u'Waushara County Land Records Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waushara_Roads_YE2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/60743156-FF7C-4B7C-91D9-7D3D65C9B060/formatters/xml""}",60743156-FF7C-4B7C-91D9-7D3D65C9B060,Line,2018-01-04T22:37:46Z,Geodatabase,English,Dataset,"[u'Transportation', u'Roads', u'Streets']",Wisconsin Counties Open Data,4/18/17,2016,"[u'Waushara County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.600755, -88.880996, 44.247396, 43.977276)","44.112336,-89.2408755",2016
