dc_identifier_s,dc_title_s,dc_description_s,dc_rights_s,dc_format_s,dc_language_s,dc_type_s,dc_publisher_sm,dc_subject_sm,dc_publisher_sm__002,dc_creator_sm,dct_provenance_s,dct_references_s,dct_isPartOf_sm,dct_spatial_sm__001|dct_spatial_sm__002|dct_spatial_sm__003|dct_spatial_sm__004|dct_spatial_sm__005|dct_spatial_sm__006|dct_spatial_sm__007|dct_spatial_sm__008|dct_spatial_sm__009|dct_spatial_sm__010,dc_relation_sm,dct_temporal_sm__001,layer_slug_s,layer_geom_type_s,layer_modified_dt,thumbnail_path_ss,centroid_s,solr_geom,solr_year_i
f489770b-b7fc-4d2c-a83c-68d6cc91ec54,A new map of Indiana with its roads & distances.,"Detached from: A new universal atlas / S.A. Mitchell, Philadelphia ; 1847; No. 30.; Prime meridian: Washington.; Hand coloured.; Decorative border.; Includes ""Profile of the Wabash and Erie Canal"" and ""Steam boat routes."" Scale approximately 1:1,700,000.",Public,JPEG,English,Image,S. Augustus Mitchell,,,"Mitchell,  S. Augustus(Samuel Augustus), 1792-1868, cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00199"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00199""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1846,f489770b-b7fc-4d2c-a83c-68d6cc91ec54,Paper Map,2017-12-8T14:39:51Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00199,"39.755,-86.43","ENVELOPE(-88.08, -84.78, 41.75, 37.76)",1846
15a37e16-cb99-431b-abd0-a30aeca30885,Map of Indiana.,"Prime meridians: Greenwich and Washington. Scale approximately 1:1,450,000.",Public,JPEG,English,Image,"Mast, Crowell & Kirkpatrick",,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00196"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00196""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1899,15a37e16-cb99-431b-abd0-a30aeca30885,Paper Map,2017-12-8T14:39:51Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00196,"39.755,-86.43","ENVELOPE(-88.08, -84.78, 41.75, 37.76)",1899
2e200a08-074e-49b1-bc31-cc1f14cd92d7,"Indiana University, Bloomington, Indiana.","Blue line print.; ""December, 1965.""; Includes 2 insets and index to permanent buildings. Scale approximately 1:3,600.",Public,JPEG,English,Image,Indiana University?,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00189"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00189""}",Indiana Historic Maps,"Bloomington, Indiana, United States|Indiana, United States",http://sws.geonames.org/4254679|http://sws.geonames.org/4921868,1965?,2e200a08-074e-49b1-bc31-cc1f14cd92d7,Paper Map,2017-12-8T14:39:51Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00189,"39.1651,-86.53","ENVELOPE(-86.56, -86.5, 39.1801, 39.1501)",1965
4a157e14-42a8-4b88-adfb-8fbedaab0855,"Reidel's pocket map of Fort Wayne, Indiana","Includes distance circles and street index. Scale 1:15,400.",Public,JPEG,English,Image,W.P. Riedel?,,,"Riedel,  W. P., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00185"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00185""}",Indiana Historic Maps,"Fort Wayne, Indiana, United States|Indiana, United States",http://sws.geonames.org/4920423|http://sws.geonames.org/4921868,1908,4a157e14-42a8-4b88-adfb-8fbedaab0855,Paper Map,2017-12-8T14:39:52Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00185,"41.0651,-85.14005","ENVELOPE(-85.3, -84.9801, 41.1801, 40.9501)",1908
7c901914-48c8-42d2-aa4b-171160188b70,City of Bloomington,"Blue line print.; ""Date of mapping April 1976, date revised February 1980""--Sheet 2. Scale 1:12,000. 1"" = 1000'.",Public,JPEG,English,Image,publisher not identified,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00182"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00182""}",Indiana Historic Maps,"Bloomington, Indiana, United States|Indiana, United States",http://sws.geonames.org/4254679|http://sws.geonames.org/4921868,198-?,7c901914-48c8-42d2-aa4b-171160188b70,Paper Map,2017-12-8T14:39:52Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00182,"39.16,-86.52","ENVELOPE(-86.58, -86.46, 39.21, 39.11)",1980
d5203894-4fa4-42d6-8cf3-1fb47e08d4bd,Indiana,"Shows county boundaries, railroads, and cities and towns.; Prime meridians: Greenwich and Washington.; ""Copyright, 1886, by James Monteith."" Scale 1:1,800,000",Public,JPEG,English,Image,James Monteith?,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00166"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00166""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1886,d5203894-4fa4-42d6-8cf3-1fb47e08d4bd,Paper Map,2017-12-8T14:39:52Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00166,"39.805,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.86)",1886
74735d00-4b83-4542-a2d8-3001cc18cc70,Swartz & Tedrowe's map of the City of Indianapolis and Center Township,"""Engraved expressly for Swartz & Tedrowe's city directory, by Braden & Burford."" Scale 1:15,840. 4 inches per mile.",Public,JPEG,English,Image,Braden & Burford,,,"Defrees,  Morris M., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00165"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00165""}",Indiana Historic Maps,"Indianapolis, Indiana, United States|Marion County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4259418|http://sws.geonames.org/4260977|http://sws.geonames.org/4921868,1874,74735d00-4b83-4542-a2d8-3001cc18cc70,Paper Map,2017-12-8T14:39:52Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00165,"39.76505,-86.145","ENVELOPE(-86.18, -86.11, 39.8001, 39.73)",1874
49bd8298-11d0-4081-9b9a-e34304779151,"Reference map of Indiana, 1905","Shows counties, cities and towns, and railroads. Scale approximately 1:1,550,000",Public,JPEG,English,Image,Geographical Pub. Co.,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00140"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00140""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1905,49bd8298-11d0-4081-9b9a-e34304779151,Paper Map,2017-12-8T14:39:52Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00140,"39.805,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.86)",1905
c42161f1-fd23-4368-85b3-af81382cb029,"Maps of Monroe County with Bloomington and Ellettsville including the Indiana University campus, Indiana: happy to help you find your way around!",Includes advertisements and indexes to city and campus maps. Scale not given.,Public,JPEG,English,Image,"Mass Marketing Inc., Merchant Maps Division",,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00130"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00130""}",Indiana Historic Maps,"Ellettsville, Indiana, United States|Bloomington, Indiana, United States|Monroe County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4257110|http://sws.geonames.org/4254679|http://sws.geonames.org/4261526|http://sws.geonames.org/4921868,1988,c42161f1-fd23-4368-85b3-af81382cb029,Paper Map,2017-12-8T14:39:53Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00130,"39.165,-86.495","ENVELOPE(-86.68, -86.31, 39.35, 38.98)",1988
719ff455-76f4-441a-b41e-35ced53a16b4,Official Hearne Brothers polyconic projection map of greater Evansville and Vanderburg County,"Shows radial distances.; Includes insets of ""Northern half of Vanderburg County"" and ""Southern half of Vanderburg County"" that includes Henderson Kentucky on recto and index to streets and places in Evansville, Henderson, Ky., and Vanderburg County on verso. Scale approximately 1:17,350; Polyconic projection.",Public,JPEG,English,Image,Hearne Bros.,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00129"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00129""}",Indiana Historic Maps,"Henderson, Kentucky, United States|Vanderburgh County, Indiana, United States|Evansville, Indiana, United States|Indiana, United States|Kentucky, United States",http://sws.geonames.org/4294494|http://sws.geonames.org/4266235|http://sws.geonames.org/4257227|http://sws.geonames.org/4921868|http://sws.geonames.org/6254925,1946,719ff455-76f4-441a-b41e-35ced53a16b4,Paper Map,2017-12-8T14:39:53Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00129,"37.99,-87.54","ENVELOPE(-87.63, -87.45, 38.05, 37.93)",1946
a5fa1ece-6f37-431b-b418-fd98ac4bbc3b,"Greater Indianapolis ;: with adjoining sections of Boone, Hamilton, Morgan, and Johnson Counties, with accompanying book index.","Shows radial distances. Scale approximately 1:27,500.",Public,JPEG,English,Image,publisher not identified,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00127"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00127""}",Indiana Historic Maps,"Indianapolis, Indiana, United States|Indiana, United States",http://sws.geonames.org/4259418|http://sws.geonames.org/4921868,1976,a5fa1ece-6f37-431b-b418-fd98ac4bbc3b,Paper Map,2017-12-8T14:39:53Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00127,"39.7601,-86.12005","ENVELOPE(-86.3101, -85.93, 39.9101, 39.6101)",1976
afaf88a2-2c88-4522-95f0-dc7b07dc34ba,"City of Valparaiso, in sec's 23, 24, 25 and 26 T. 35, R. 6 W, Porter Co., Ind.","Text and illustrations surround the map. Scale approximately 1:9,108. 46+ rods = 1 inch",Public,JPEG,English,Image,George Omsted,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00123"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00123""}",Indiana Historic Maps,"Valparaiso, Indiana, United States|Indiana, United States",http://sws.geonames.org/4927537|http://sws.geonames.org/4921868,"1890, 1889",afaf88a2-2c88-4522-95f0-dc7b07dc34ba,Paper Map,2017-12-8T14:39:53Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00123,"41.46505,-87.04005","ENVELOPE(-87.1, -86.9801, 41.5001, 41.43)",1890
fa8eb745-2449-44e1-8a3f-1ff3cbf77364,"Salt Creek, Ind.: Monroe Reservoir:  reservoir area","Includes ""Recreation sites"" table, ""Vicinity map"", and text on recto.; Includes text, illustrations, ""Section along centerline of outlet works"" (scale approximately 1:1,440), ""Plan view of dam area (scale approximately 1:8,600).; ""Revised 30 June 1965.""; ""Monroe F/C 168-5""--Upper right corner. Scale approximately 1:80,000.",Public,JPEG,English,Image,U.S. Army Corps of Engineers,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00118"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00118""}",Indiana Historic Maps,"Monroe Lake, Indiana, United States|Indiana, United States",http://sws.geonames.org/4261531|http://sws.geonames.org/4921868,1965,fa8eb745-2449-44e1-8a3f-1ff3cbf77364,Paper Map,2017-12-8T14:39:53Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00118,"39.075,-86.39005","ENVELOPE(-86.5301, -86.25, 39.15, 39)",1965
1d57fe0a-1518-4ed3-9430-cd9e1a1e0d5f,Brown County Soil Conservation District: [Indiana],"""The District includes all of Brown County.""; ""6-1-53, 3-N-34,465."" Scale approximately 1:140,000]",Public,JPEG,English,Image,Soil Conservation Service,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00108"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00108""}",Indiana Historic Maps,"Brown County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4255024|http://sws.geonames.org/4921868,1953,1d57fe0a-1518-4ed3-9430-cd9e1a1e0d5f,Paper Map,2017-12-8T14:39:53Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00108,"39.2,-86.23","ENVELOPE(-86.38, -86.08, 39.35, 39.05)",1953
4054e59c-86e6-4f59-8a7c-3c28d0d3a24a,"Seymour, Indiana","Blue line.; ""1949."" Scale not given.",Public,JPEG,English,Image,Seymour,,,"Hamlin,  Guy R., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00103"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00103""}",Indiana Historic Maps,"Seymour, Indiana, United States|Indiana, United States",http://sws.geonames.org/4264617|http://sws.geonames.org/4921868,1949?,4054e59c-86e6-4f59-8a7c-3c28d0d3a24a,Paper Map,2017-12-8T14:39:54Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00103,"38.93005,-85.87","ENVELOPE(-85.91, -85.83, 38.9601, 38.9)",1949
b201c8dd-cf57-4b0d-87f6-86de8249105b,Indiana,"Shows towns, roads, and counties.; Flags of the 48 states in left and right margins.; On verso: ""Historical and other points of interest-Indiana"", ""Cram's transcontinental highway map"", and Index to Indiana counties and towns. Scale approximately 1:800,000",Public,JPEG,English,Image,Cram,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00098"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00098""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1929,b201c8dd-cf57-4b0d-87f6-86de8249105b,Paper Map,2017-12-8T14:39:54Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00098,"39.805,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.86)",1929
01ca3a9a-1a54-4077-aec8-c3fbf04dcf92,"Map of Muncie, Delaware County, BSU.","""12/92.""; Indexed.; Ancillary maps on verso: Delaware County, Indiana -- Ball State University Campus Map -- Yorktown -- Albany -- Selma -- Eaton -- Gaston -- Cowan -- Royerton. Scale approximately 1:17,600.",Public,JPEG,English,Image,Universal Map Enterprises ;,,Distributed by First Merchants Bank,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00090"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00090""}",Indiana Historic Maps,"Muncie, Indiana, United States|Yorktown, Indiana, United States|Selma, Indiana, United States|Albany, Indiana, United States|Cowan, Indiana, United States|Royerton, Indiana, United States|Gaston, Indiana, United States|Eaton, Indiana, United States|Delaware County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4924006|http://sws.geonames.org/4928492|http://sws.geonames.org/4926260|http://sws.geonames.org/4917520|http://sws.geonames.org/4919358|http://sws.geonames.org/4925650|http://sws.geonames.org/4920641|http://sws.geonames.org/4919907|http://sws.geonames.org/4919615|http://sws.geonames.org/4921868,1992,01ca3a9a-1a54-4077-aec8-c3fbf04dcf92,Paper Map,2017-12-8T14:39:55Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00090,"40.18005,-85.38","ENVELOPE(-85.45, -85.31, 40.23, 40.1301)",1992
580e0e04-cdc2-407a-b56f-b35b101cfc24,"Hendricks County, Ind.","Distributed by James A. Downard, Farm and City Loans. Scale approximately 1:115,000.",Public,JPEG,English,Image,Shedd & Wright Mfg. Co.,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00049"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00049""}",Indiana Historic Maps,"Hendricks County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4258778|http://sws.geonames.org/4921868,1908,580e0e04-cdc2-407a-b56f-b35b101cfc24,Paper Map,2017-12-8T14:39:55Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00049,"39.755,-86.49505","ENVELOPE(-86.6801, -86.31, 39.91, 39.6)",1908
b1d244f4-962c-4db9-a852-2efd2040e64a,"Bloomington, [Indiana].","Blue line map.; Shows main roads and corporate boundaries. Scale approximately 1:40,000.",Public,JPEG,English,Image,publisher not identified,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00038"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00038""}",Indiana Historic Maps,"Bloomington, Indiana, United States|Indiana, United States",http://sws.geonames.org/4254679|http://sws.geonames.org/4921868,198-?,b1d244f4-962c-4db9-a852-2efd2040e64a,Paper Map,2017-12-8T14:39:55Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00038,"39.16,-86.52","ENVELOPE(-86.58, -86.46, 39.21, 39.11)",1980
b23d8d9c-3e05-4612-af47-aff36dc28bf1,Mendenhall's new index map of Greater Indianapolis,"Includes ancillary map ""Mendenhall's new road map of Marion County, Ind."" Scale approximately 1:26,750",Public,JPEG,English,Image,C.S. Mendenhall,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00036"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00036""}",Indiana Historic Maps,"Indianapolis, Indiana, United States|Marion County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4259418|http://sws.geonames.org/4260977|http://sws.geonames.org/4921868,1906,b23d8d9c-3e05-4612-af47-aff36dc28bf1,Paper Map,2017-12-8T14:39:56Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00036,"39.75505,-86.13005","ENVELOPE(-86.2101, -86.05, 39.83, 39.6801)",1906
f47bb631-6471-443b-b5e2-ce23d4262f26,"Guide map, Ft. Wayne, Indiana",Includes index; text and ill. on verso. Scale not given.,Public,JPEG,English,Image,Shockney & Kain,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00028"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00028""}",Indiana Historic Maps,"Fort Wayne, Indiana, United States|Indiana, United States",http://sws.geonames.org/4920423|http://sws.geonames.org/4921868,1946,f47bb631-6471-443b-b5e2-ce23d4262f26,Paper Map,2017-12-8T14:39:56Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00028,"41.0651,-85.14005","ENVELOPE(-85.3, -84.9801, 41.1801, 40.9501)",1946
92887ab4-5e54-42c5-a989-c1dbdd75a177,"Indiana University, Bloomington campus.","Folded title.; Includes index to buildings.; Text, location map and illus. on verso. Scale indeterminable.",Public,JPEG,English,Image,Indiana University,,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00027"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00027""}",Indiana Historic Maps,"Bloomington, Indiana, United States|Indiana, United States",http://sws.geonames.org/4254679|http://sws.geonames.org/4921868,1980?,92887ab4-5e54-42c5-a989-c1dbdd75a177,Paper Map,2017-12-8T14:39:56Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00027,"39.16,-86.52","ENVELOPE(-86.58, -86.46, 39.21, 39.11)",1980
422cc470-50a0-45af-b7fd-f49ef435ae2f,"Survey of the mouth of Trail Creek, Indiana","Relief shown by hachures.; Profile: Section of the proposed breakwater.; Probably detached from a document in the congressional series, doc. 194. Scale approximately 1:1,520,640. 24 inches to 1 mile.",Public,JPEG,English,Image,Army Corps Of Engineers,,,"Berrien,  John Macpherson, -1876, cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00024"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00024""}",Indiana Historic Maps,"Trail Creek, Indiana, United States|LaPorte County, Indiana, United States|Michigan City, Indiana, United States|Indiana, United States",http://sws.geonames.org/4927291|http://sws.geonames.org/4922460|http://sws.geonames.org/4923531|http://sws.geonames.org/4921868,1834,422cc470-50a0-45af-b7fd-f49ef435ae2f,Paper Map,2017-12-8T14:39:56Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00024,"41.70005,-86.8551","ENVELOPE(-86.9101, -86.8001, 41.75, 41.6501)",1834
